datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,tpch_0_q2,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,6537.831898,tpch,10
hudi,presto,tpch_0_q2,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,8396.900907,tpch,10
hudi,presto,tpch_0_q2,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,6372.27564,tpch,10
hudi,presto,tpch_0_q20,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,54764.951797,tpch,10
hudi,presto,tpch_0_q20,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,15507.743033,tpch,10
hudi,presto,tpch_0_q20,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,23177.026804,tpch,10
hudi,presto,tpch_0_q20,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,14418.050753,tpch,10
hudi,presto,tpch_0_q20,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,49703.856811,tpch,10
hudi,presto,tpch_0_q20,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,40454.284051,tpch,10
hudi,presto,tpch_0_q20,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,30706.791790000003,tpch,10
hudi,presto,tpch_0_q20,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,31668.821033,tpch,10
hudi,presto,tpch_0_q20,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,28499.614471,tpch,10
hudi,presto,tpch_0_q20,0.2225872804112;0.3117094553633;322.0;5.0;18|2234.0MB;521.0MB;4.0;71303168.0,27228.684757,tpch,10
hudi,presto,tpch_0_q21,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,278160.02680600004,tpch,10
hudi,presto,tpch_0_q21,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,50894.647273,tpch,10
hudi,presto,tpch_0_q21,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,87928.462061,tpch,10
hudi,presto,tpch_0_q21,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,41493.950417,tpch,10
hudi,presto,tpch_0_q21,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,663190.3621609999,tpch,10
hudi,presto,tpch_0_q21,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,132472.230613,tpch,10
hudi,presto,tpch_0_q21,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,147939.138345,tpch,10
hudi,presto,tpch_0_q21,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,143199.915676,tpch,10
hudi,presto,tpch_0_q21,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,159041.56242499998,tpch,10
hudi,presto,tpch_0_q22,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,28349.524855,tpch,10
hudi,presto,tpch_0_q22,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,25813.850898,tpch,10
hudi,presto,tpch_0_q22,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,38301.868022,tpch,10
hudi,presto,tpch_0_q22,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,21441.678025,tpch,10
hudi,presto,tpch_0_q22,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,31899.638019,tpch,10
hudi,presto,tpch_0_q22,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,19149.773756,tpch,10
hudi,presto,tpch_0_q22,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,15444.559167,tpch,10
hudi,presto,tpch_0_q22,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,14298.318425,tpch,10
hudi,presto,tpch_0_q3,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,57431.82975,tpch,10
hudi,presto,tpch_0_q3,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19618.219098,tpch,10
hudi,presto,tpch_0_q3,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,27741.820744,tpch,10
hudi,presto,tpch_0_q3,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,19716.611214,tpch,10
hudi,presto,tpch_0_q3,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,51026.827667,tpch,10
hudi,presto,tpch_0_q3,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,52832.540906,tpch,10
hudi,presto,tpch_0_q3,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,30759.13069,tpch,10
hudi,presto,tpch_0_q3,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,31089.307414,tpch,10
hudi,presto,tpch_0_q3,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,29510.50612,tpch,10
hudi,presto,tpch_0_q4,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,135959.619203,tpch,10
hudi,presto,tpch_0_q4,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,28440.157241,tpch,10
hudi,presto,tpch_0_q4,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,49929.966916,tpch,10
hudi,presto,tpch_0_q4,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,28302.264699,tpch,10
hudi,presto,tpch_0_q4,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,108239.209697,tpch,10
hudi,presto,tpch_0_q4,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,73974.04299100001,tpch,10
hudi,presto,tpch_0_q4,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,59798.346767,tpch,10
hudi,presto,tpch_0_q4,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,66773.371863,tpch,10
hudi,presto,tpch_0_q4,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,61072.338781,tpch,10
hudi,presto,tpch_0_q5,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,53367.796558,tpch,10
hudi,presto,tpch_0_q5,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,27230.616268,tpch,10
hudi,presto,tpch_0_q5,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,53934.533893,tpch,10
hudi,presto,tpch_0_q5,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,32082.800509,tpch,10
hudi,presto,tpch_0_q5,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,57318.244145,tpch,10
hudi,presto,tpch_0_q5,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,60737.705814,tpch,10
hudi,presto,tpch_0_q5,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,45105.431747,tpch,10
hudi,presto,tpch_0_q5,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,31483.632464,tpch,10
hudi,presto,tpch_0_q5,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,44057.527039,tpch,10
hudi,presto,tpch_0_q6,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,44738.616962,tpch,10
hudi,presto,tpch_0_q6,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,3556.491253,tpch,10
hudi,presto,tpch_0_q6,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,10973.996832,tpch,10
hudi,presto,tpch_0_q6,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,8304.913846,tpch,10
hudi,presto,tpch_0_q6,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,25351.222379000003,tpch,10
hudi,presto,tpch_0_q6,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,20015.248206,tpch,10
hudi,presto,tpch_0_q6,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,18336.868068,tpch,10
hudi,presto,tpch_0_q6,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,18927.43121,tpch,10
hudi,presto,tpch_0_q7,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,60315.477089,tpch,10
hudi,presto,tpch_0_q7,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,17682.060311,tpch,10
hudi,presto,tpch_0_q7,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,48823.864232,tpch,10
hudi,presto,tpch_0_q7,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,23699.307955,tpch,10
hudi,presto,tpch_0_q7,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,61184.403687,tpch,10
hudi,presto,tpch_0_q7,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,39497.67684,tpch,10
hudi,presto,tpch_0_q7,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,46508.691421,tpch,10
hudi,presto,tpch_0_q7,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,55675.281254,tpch,10
hudi,presto,tpch_0_q8,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,58999.72961,tpch,10
hudi,presto,tpch_0_q8,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,43755.184453,tpch,10
hudi,presto,tpch_0_q8,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,58584.119581,tpch,10
hudi,presto,tpch_0_q8,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,49329.345561,tpch,10
hudi,presto,tpch_0_q8,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,101226.303114,tpch,10
hudi,presto,tpch_0_q8,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,53594.557507,tpch,10
hudi,presto,tpch_0_q8,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,37580.359535,tpch,10
hudi,presto,tpch_0_q8,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,35689.129265,tpch,10
hudi,presto,tpch_0_q8,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,49270.46582500001,tpch,10
hudi,presto,tpch_0_q9,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,62784.543436,tpch,10
hudi,presto,tpch_0_q9,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,60502.838565,tpch,10
hudi,presto,tpch_0_q9,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,68558.14836,tpch,10
hudi,presto,tpch_0_q9,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,70591.171068,tpch,10
hudi,presto,tpch_0_q9,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,108206.056355,tpch,10
hudi,presto,tpch_0_q9,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,83512.44542,tpch,10
hudi,presto,tpch_0_q9,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,45520.629782,tpch,10
hudi,presto,tpch_0_q9,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,54732.846637,tpch,10
hudi,presto,tpch_0_q9,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,68644.152173,tpch,10
hudi,presto,tpch_1_q1,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,33475.126267,tpch,10
hudi,presto,tpch_1_q1,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,6041.717756,tpch,10
hudi,presto,tpch_1_q1,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,16319.702367,tpch,10
hudi,presto,tpch_1_q1,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,11701.271383,tpch,10
hudi,presto,tpch_1_q1,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,47503.044783,tpch,10
hudi,presto,tpch_1_q1,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,30424.94643,tpch,10
hudi,presto,tpch_1_q1,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,34455.505044000005,tpch,10
hudi,presto,tpch_1_q1,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,29913.624698,tpch,10
hudi,presto,tpch_1_q1,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,29832.78799,tpch,10
hudi,presto,tpch_1_q10,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,42645.304321,tpch,10
hudi,presto,tpch_1_q10,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,15220.252473,tpch,10
hudi,presto,tpch_1_q10,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,22668.334771,tpch,10
hudi,presto,tpch_1_q10,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,24109.66717,tpch,10
hudi,presto,tpch_1_q10,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,41678.352297,tpch,10
hudi,presto,tpch_1_q10,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,38444.907804,tpch,10
hudi,presto,tpch_1_q10,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22689.52002,tpch,10
hudi,presto,tpch_1_q10,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,22037.729057,tpch,10
hudi,presto,tpch_1_q10,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,24947.10502,tpch,10
hudi,presto,tpch_1_q11,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,10461.894878,tpch,10
hudi,presto,tpch_1_q11,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4259.072482,tpch,10
hudi,presto,tpch_1_q11,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,3703.502514,tpch,10
hudi,presto,tpch_1_q11,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,7513.822716,tpch,10
hudi,presto,tpch_1_q11,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,10069.271175,tpch,10
hudi,presto,tpch_1_q11,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,3873.671521,tpch,10
hudi,presto,tpch_1_q11,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,3504.4360690000003,tpch,10
hudi,presto,tpch_1_q11,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,3361.209902,tpch,10
hudi,presto,tpch_1_q11,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3540.7311,tpch,10
hudi,presto,tpch_1_q12,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,38146.759288,tpch,10
hudi,presto,tpch_1_q12,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5073.476558,tpch,10
hudi,presto,tpch_1_q12,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,15570.607033,tpch,10
hudi,presto,tpch_1_q12,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,4657.384524,tpch,10
hudi,presto,tpch_1_q12,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,33753.253383,tpch,10
hudi,presto,tpch_1_q12,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,23120.641976,tpch,10
hudi,presto,tpch_1_q12,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,22567.744544,tpch,10
hudi,presto,tpch_1_q12,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,20185.155236,tpch,10
hudi,presto,tpch_1_q12,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,20241.361987,tpch,10
hudi,presto,tpch_1_q13,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,41342.896987,tpch,10
hudi,presto,tpch_1_q13,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,19983.389521,tpch,10
hudi,presto,tpch_1_q13,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,33453.58696,tpch,10
hudi,presto,tpch_1_q13,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,23114.834543,tpch,10
hudi,presto,tpch_1_q13,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,29725.475369,tpch,10
hudi,presto,tpch_1_q13,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,28045.265699000003,tpch,10
hudi,presto,tpch_1_q13,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,30696.753257,tpch,10
hudi,presto,tpch_1_q13,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,29188.229909,tpch,10
hudi,presto,tpch_1_q13,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,26520.002613,tpch,10
hudi,presto,tpch_1_q14,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,34662.655274,tpch,10
hudi,presto,tpch_1_q14,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,5682.338278,tpch,10
hudi,presto,tpch_1_q14,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,17632.802593,tpch,10
hudi,presto,tpch_1_q14,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,9188.021918,tpch,10
hudi,presto,tpch_1_q14,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,26230.605746,tpch,10
hudi,presto,tpch_1_q14,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,23592.976051,tpch,10
hudi,presto,tpch_1_q14,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,19289.826328,tpch,10
hudi,presto,tpch_1_q14,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,19608.191872,tpch,10
hudi,presto,tpch_1_q14,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,19092.584768,tpch,10
hudi,presto,tpch_1_q15,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,98797.69788,tpch,10
hudi,presto,tpch_1_q15,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,10003.973382,tpch,10
hudi,presto,tpch_1_q15,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,29157.388417,tpch,10
hudi,presto,tpch_1_q15,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,15703.678087,tpch,10
hudi,presto,tpch_1_q15,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,54066.968328,tpch,10
hudi,presto,tpch_1_q15,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,47200.157159,tpch,10
hudi,presto,tpch_1_q15,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,42271.474987,tpch,10
hudi,presto,tpch_1_q15,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,40981.375263,tpch,10
hudi,presto,tpch_1_q15,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,41449.523054,tpch,10
hudi,presto,tpch_1_q16,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,8809.795123,tpch,10
hudi,presto,tpch_1_q16,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,4573.213288,tpch,10
hudi,presto,tpch_1_q16,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,4730.141815,tpch,10
hudi,presto,tpch_1_q16,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,5333.034943,tpch,10
hudi,presto,tpch_1_q16,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,3865.399581,tpch,10
hudi,presto,tpch_1_q16,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,5559.02101,tpch,10
hudi,presto,tpch_1_q16,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,4531.278646,tpch,10
hudi,presto,tpch_1_q16,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,4105.125261,tpch,10
hudi,presto,tpch_1_q16,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,3745.799977,tpch,10
hudi,presto,tpch_1_q17,0.5;0.5;256.0;1.0;1|128.0MB;32.0MB;10.0;4194304.0,104351.164515,tpch,10
hudi,presto,tpch_1_q17,0.499345510453;0.2490164503455;923.0;7.0;60|3372.0MB;947.0MB;921.0;11534336.0,41972.221912,tpch,10
hudi,presto,tpch_1_q17,0.7923849821091;0.6932743646204;452.0;3.0;8|221.0MB;404.0MB;285.0;83886080.0,39257.381102,tpch,10
hudi,presto,tpch_1_q17,0.1967485295327;0.8339510093593;769.0;1.0;35|831.0MB;694.0MB;40.0;9437184.0,30351.100094,tpch,10
hudi,presto,tpch_1_q17,0.3020444849932;0.4933289004306;805.0;8.0;17|88.0MB;397.0MB;410.0;23068672.0,60317.778826,tpch,10
hudi,presto,tpch_1_q17,0.850606851175;0.8386259325625;974.0;8.0;12|2737.0MB;45.0MB;758.0;9437184.0,45536.587343,tpch,10
hudi,presto,tpch_1_q17,0.5572662850396;0.2808265875596;422.0;5.0;13|1365.0MB;262.0MB;781.0;13631488.0,46575.824412,tpch,10
hudi,presto,tpch_1_q17,0.626732327192;0.3159100175413;290.0;2.0;18|3794.0MB;45.0MB;106.0;29360128.0,51174.086559,tpch,10
hudi,presto,tpch_1_q17,0.8255735280335;0.5810043788473;265.0;8.0;24|3185.0MB;519.0MB;696.0;93323264.0,54453.002434,tpch,10
